expenseId,budgetId,name,amount,type,date,to,note
302,699,"Jaazev",246.62,"groceries",2017-08-17,"rhXwyV","SPxqauyyTL"
303,808,"nXnsFW",466.62,"gas",2012-02-25,"OLihhd","DcvyDJLlDd"
304,767,"zvRpno",18.21,"gas",2016-06-29,"cFoFfL","DINDGEVGjL"
305,142,"RwFlcF",421.2,"other",2018-10-09,"PpVNgM","lwJWkpzrLE"
306,60,"qKZSDh",57.33,"entertainment",2010-05-04,"PriUPh","pTarIKdvGA"
307,733,"gGGAWg",227.14,"clothing",2021-04-13,"pLVAzO","GjohmqWPMn"
308,131,"rlvRko",17.39,"rent",2010-07-08,"rBLtmL","GWQjatGQyh"
309,672,"xnKuSn",153.62,"clothing",2013-11-07,"hlaiZp","afTNEYfNwR"
310,898,"DAlIKL",268.87,"rent",2014-06-17,"rLrvdO","GWlgtDMKLG"
311,98,"ozoeYN",342.64,"entertainment",2016-08-23,"xLLQEc","OMZFlNQMBJ"
312,857,"HVNumj",481.49,"groceries",2015-04-15,"begpvw","FygvFdTMTu"
313,761,"HTJQyL",479.37,"rent",2008-04-15,"QvXnvw","RDhZjmTQoj"
314,3,"GfjXef",82.36,"rent",2019-05-02,"BNOeWg","QDqqMhQIjL"
315,107,"BSDNPC",363.48,"clothing",2011-10-03,"VfOeMY","wgGZQRKmdk"
316,307,"Etxbiz",178.4,"other",2015-10-25,"jpXJto","urJiaSOcXe"
317,916,"zPpEoz",122.49,"entertainment",2018-05-21,"ViuZzA","sYDnUWDfet"
318,70,"ZbiDgr",61.14,"other",2013-03-22,"Ngkuwb","IfPZWYEBEQ"
319,620,"jbXvJo",220.59,"gas",2013-08-20,"DOmcvU","AGiJeZvnka"
320,861,"vnyOBw",174.57,"groceries",2009-08-03,"hHOeCY","YWKswghCiw"
321,143,"RNDezz",382.68,"entertainment",2013-10-07,"UiWXXt","leOVyksCVJ"
322,286,"GbgTyh",107.95,"entertainment",2009-05-30,"ATFfNe","vybBreOaPQ"
323,411,"uJORxk",498.24,"rent",2013-10-20,"RFNQPG","gemMkXvgAY"
324,618,"eEtOBS",112.96,"rent",2018-08-15,"BGxJZb","JKqihQYUuI"
325,312,"qvBchz",211.02,"rent",2018-04-07,"MZFSHf","AXsYeuKwfG"
326,159,"mapSVE",400.37,"gas",2018-10-28,"rWorlv","ZJtdiIIhPi"
327,239,"HjwqrT",498.42,"clothing",2008-04-10,"NOpRJI","PAvBVgdmuW"
328,924,"ZmNSXX",347.07,"rent",2010-09-13,"mxlGUI","tKrUNyopOX"
329,205,"XnnMQR",454.65,"clothing",2015-05-25,"TvjlrW","IjBEfSbmsm"
330,869,"Kbzhzv",36.79,"rent",2010-11-04,"GWbDNn","cmtzEiEvqm"
331,313,"cZAYqZ",410.94,"gas",2010-05-02,"IHsjfA","nhoYfHUhyu"
332,435,"xTnBeh",35.37,"clothing",2010-04-01,"uiYONo","bVgBzLeROc"
333,527,"vvuZiV",234.99,"entertainment",2015-11-29,"QRsUAp","pEmllUJRFY"
334,630,"zplXqE",200.44,"other",2011-01-29,"PVNxWw","hrHcPQPeqU"
335,661,"qVSzxd",243.45,"groceries",2019-08-12,"zgeGZJ","vikgDSVxkO"
336,250,"fYTsGF",495.32,"other",2013-11-21,"fYRKWj","FNqpZNZInc"
337,888,"YoHsrL",457.56,"entertainment",2010-02-24,"pzitPP","lSvwSQxxHw"
338,905,"MVkSUS",280.53,"rent",2016-07-11,"uOIjIv","UyzVPXkikm"
339,893,"ChPBiV",82.96,"rent",2017-07-22,"quJnVD","BJxSFLIEXc"
340,513,"lHtUsQ",295.12,"groceries",2015-08-10,"GrRMXP","VJtfwlWznC"
341,319,"XwaDpj",14.81,"clothing",2014-06-09,"VUkfQJ","uUqBzTPYlE"
342,32,"JbXaFz",116.46,"gas",2012-05-17,"UFmWmU","isIkwOwXEH"
343,694,"dsNuAt",104.83,"groceries",2018-03-26,"lKCPTZ","HvWQWCMLRP"
344,985,"JqUPaJ",253.85,"rent",2012-09-25,"IxirEQ","azUrcofHoY"
345,890,"uIVldR",395.88,"groceries",2009-05-04,"rTldqy","QGzcZgirzh"
346,871,"pLIpmU",10.06,"other",2021-08-19,"SuPUiX","JVoKyNfnXJ"
347,690,"uYDjWE",32.09,"rent",2021-05-14,"eAjXVB","KHULUFCDwl"
348,649,"QhtsrB",440.54,"entertainment",2017-02-13,"NIWipC","BUBgnYTMwB"
349,770,"tivFLn",478.66,"groceries",2018-09-12,"Rihwvg","exqNutcseA"
350,622,"KCaXCD",465.5,"rent",2019-09-11,"kiTnBr","dDKibODeKJ"
351,305,"lnOtnK",234.09,"entertainment",2013-06-16,"DJRaqk","iCwxpvKcHj"
352,91,"EgLvGT",183.83,"groceries",2016-09-09,"gcbiqC","yWYGJpaGsA"
353,760,"BbVVXt",281.61,"gas",2016-01-01,"AvEGMU","cvdmduuOYR"
354,872,"qJJEoi",70.94,"groceries",2010-11-26,"podoJw","bmjJPInRbp"
355,411,"uMORaQ",4.55,"entertainment",2011-07-31,"lcXDnY","CtHOSrLmCV"
356,918,"JMQMDS",337.28,"groceries",2015-05-02,"oUIUBn","FgHqwzyKCF"
357,302,"kJvMOi",389.58,"groceries",2020-05-03,"toNcJA","cOUMkqlhyE"
358,531,"UVTnOb",0.27,"other",2019-04-23,"KYPWdS","SBQyePsAWw"
359,950,"KOxuMk",337.94,"groceries",2014-04-07,"fHogDl","GoQgUXihUV"
360,14,"lWfbZL",482.61,"gas",2017-01-26,"CBFPqC","dhFGlSLOBY"
361,974,"zzqYED",158.85,"rent",2020-07-15,"LNZfbg","EtrwEkYaHJ"
362,545,"tkEuML",92.09,"groceries",2017-04-24,"eoqSoo","SlxtIMHabg"
363,848,"LLBryQ",101.74,"rent",2020-03-03,"nrnycU","pwENtHyYfT"
364,207,"enyXpX",231.28,"rent",2016-08-18,"TJkKLY","uufuaCbluQ"
365,675,"iOAQxQ",209.43,"other",2020-05-14,"cHNzAM","IHdDCQFmnH"
366,996,"uzrnYN",468.01,"other",2021-03-21,"xwoHoz","YQqXZTcqKQ"
367,771,"BorwVI",185.75,"groceries",2019-11-21,"QdWWkw","vEgIWapHqo"
368,894,"jFzrto",418.02,"rent",2014-10-09,"HzaGsM","nwgXKVbIMb"
369,111,"iZbQWe",213.75,"entertainment",2010-03-17,"suTGjb","zGPKDYFtEf"
370,11,"GCjtTb",486.25,"gas",2020-09-14,"EYCien","jyOHYvQfOh"
371,13,"zolshg",262.96,"rent",2019-07-21,"LggYAD","YQRcCvGnKc"
372,704,"aAIRnE",280.2,"gas",2018-10-19,"CKyYPk","oDceEknJAH"
373,142,"qBShkM",174.11,"entertainment",2011-12-29,"VXLltI","HzWtQiHNoF"
374,416,"CMsTky",133.13,"rent",2020-04-08,"jfDJTq","SZYczQuPdC"
375,98,"gPIkWy",6.33,"clothing",2015-07-01,"kUpbTZ","wejldJmAVs"
376,463,"zhaHGw",3.1,"groceries",2018-03-04,"DjkxBN","tFnGioYiRo"
377,492,"wYkDMX",185.05,"other",2009-11-03,"bDvQOZ","rQccUURvKy"
378,779,"NcdgTW",28.28,"rent",2012-10-27,"yzvDwD","uARwjYFVRB"
379,34,"fjWJyt",259.9,"groceries",2009-02-14,"bjYUqS","PswRYmesDg"
380,30,"uJBKkM",370.32,"clothing",2017-01-20,"JUHkXL","gHgZAwVVjH"
381,942,"MupNEz",122.51,"entertainment",2008-06-29,"GhFMHe","sEKFyfSbSH"
382,704,"NXeZPE",209.35,"other",2009-12-21,"WlLMRn","HzsOWkEdPO"
383,652,"KWWBAv",398.36,"entertainment",2008-07-18,"RButjb","QXyAEdyRpd"
384,951,"snsWJi",174.44,"groceries",2020-10-31,"oUmpAL","iHirLfYCuG"
385,969,"MEIadT",80.76,"clothing",2015-08-21,"NvbDhq","ZKaDpDopYR"
386,791,"OEoXVD",375.72,"groceries",2015-12-24,"JLvEaq","OlHdtGrAYA"
387,109,"PvDTRs",244.97,"clothing",2019-06-24,"VwjLjJ","NEbyuKJLsJ"
388,347,"iAgLIa",328.03,"clothing",2009-03-16,"SbLLTU","zwqDLSfTKg"
389,525,"nOZzRq",278.45,"clothing",2011-10-25,"XqXphi","bNDOyeOSpc"
390,372,"EGMYts",347.8,"other",2019-07-17,"ECJfhj","qlreFMfvTn"
391,517,"lILblD",50.26,"rent",2015-04-09,"xRbjWV","RVGvAyKhuw"
392,233,"wduquK",20.1,"gas",2010-05-10,"SWbOJz","wvgzWdajtl"
393,378,"zHoqlo",471.49,"entertainment",2010-10-11,"CJYgvR","ikKzRRjgKl"
394,707,"uxGnPB",43.36,"clothing",2011-08-27,"leLvGV","EiGcsYUVWQ"
395,749,"TWTPeT",375.92,"rent",2016-09-30,"tteAWw","uVHLrBZywo"
396,4,"hXEGyP",279.59,"groceries",2010-07-28,"svEZfw","tvWLSedXSg"
397,33,"Amdnpf",456.69,"gas",2011-11-20,"XpZXDB","bHTvlJAzyr"
398,342,"SSBkab",299.84,"gas",2018-09-08,"uChHdl","FXnTFgkszm"
399,156,"DKoSqd",408.7,"rent",2013-05-29,"MpxeJG","LBpHwFoOCp"
400,420,"NxaISF",271.09,"groceries",2008-10-30,"XOPmUb","mVTTszzuRS"
401,909,"VPwUFz",149.14,"entertainment",2010-09-11,"FyDNME","auMrWBkfqB"
402,113,"pktxSv",202.12,"entertainment",2008-03-26,"JQLJit","gPEHpKFWEd"
403,577,"TuSUoJ",119.39,"clothing",2017-02-28,"ZFYXwE","pKOVYowzAW"
404,859,"cVMzKj",356.45,"other",2011-05-17,"MhIsQu","rYzqRhfkjs"
405,706,"bSWTJY",235.12,"clothing",2020-07-02,"uMEOMU","xICTSEqfqY"
406,702,"HECnIJ",142.06,"clothing",2010-10-05,"KbtQrY","nwAEaSarVC"
407,215,"RPdUac",256.76,"other",2017-12-26,"nLsQvb","pjJObsIokk"
408,255,"VzYaCy",460.31,"other",2021-09-03,"SDcBua","efweAXXVDI"
409,130,"DaItTY",345.59,"entertainment",2018-01-01,"pxTUrX","TOVGbVLsRx"
410,386,"yyUafu",459.81,"rent",2009-08-27,"rlSioM","RTzrIYsxLe"
411,185,"humJoU",265.98,"other",2009-10-17,"vHVfMc","SRgwFfeUAC"
412,612,"FtaOTB",282.19,"clothing",2009-02-11,"xZALif","xakwoQCaLB"
413,109,"EokGps",394.66,"groceries",2016-11-10,"PVaiym","beyKBvJWty"
414,599,"XtoaBo",391.56,"entertainment",2011-04-25,"foBXUh","HZtPDkKunE"
415,13,"iyhZtJ",163.37,"other",2019-11-06,"Mvoioh","bCsXLSDRUE"
416,404,"bIZTmh",262.04,"groceries",2009-08-29,"wNEygA","UTpYvMgHIA"
417,306,"IRxfoK",86.47,"clothing",2020-01-01,"CgUwKJ","cIulIFYdjT"
418,645,"owABTf",372.55,"clothing",2018-05-12,"RfGrTf","qPihfdCsQt"
419,314,"ygvLPE",140.91,"other",2021-11-13,"hIqBBU","fyAIzpdYUW"
420,544,"AGzvTu",18.08,"gas",2012-10-14,"TMvxLT","DYYRbeSBJS"
421,641,"SjNEEG",86.93,"rent",2013-09-15,"tKZrnA","aXqXcSupWA"
422,812,"rgGVWk",285.04,"groceries",2012-07-05,"sotpgJ","GZDFPiBNTY"
423,452,"REOakE",250.63,"gas",2011-04-25,"rPrOIx","LlmQtzcLHW"
424,850,"xUrMnu",421.26,"rent",2008-04-18,"QobZeS","CIWIEVawFY"
425,945,"bQoUAk",9.07,"clothing",2021-09-10,"vVQbWu","bthARpVoeI"
426,675,"gYHazx",465.34,"entertainment",2012-07-01,"AtYvYl","mIcMfHiFir"
427,648,"jilzgY",77.49,"entertainment",2013-12-01,"WmDMlw","hVkigPquuL"
428,380,"qmNyYo",186.46,"entertainment",2017-09-27,"DEuntD","fUmRVmFczW"
429,835,"CAyYac",451.59,"other",2012-06-14,"PipxIx","PLjVmFwHGH"
430,684,"HmLnwx",13.48,"rent",2009-05-20,"HUDFnX","bcVjBuyKCV"
431,208,"HsrKaM",303.79,"groceries",2016-12-12,"KRhOBF","yHpwLqnAyb"
432,163,"KZrBaT",100.0,"rent",2010-02-19,"pWTYdq","bVfXqqWYqC"
433,913,"knaDlk",288.45,"groceries",2015-06-01,"PWSkDv","TpPXdcmlAD"
434,774,"QzdOlZ",117.97,"entertainment",2009-08-20,"rtGbnX","qskZfpmmuE"
435,44,"mPhRsy",479.9,"entertainment",2010-02-06,"IyvZKR","ZoNUsrgYQz"
436,168,"prTDIK",122.26,"groceries",2021-01-26,"YEiTdQ","oqTikUvPsv"
437,546,"UcLEHE",283.61,"clothing",2015-02-12,"uLOKme","TimaHLZFfY"
438,429,"Xqyqky",91.64,"entertainment",2009-01-07,"aGmwLx","OKLDaJmtnB"
439,293,"zPqRuj",190.11,"gas",2021-04-28,"PrnFcJ","BmqDtHEzJU"
440,488,"YoNJgK",186.57,"groceries",2009-11-20,"ZeMpcf","ZRrmqcZYGa"
441,317,"iGiSBW",429.78,"groceries",2018-04-17,"oasVxm","hzAhkPVcwG"
442,401,"aDpiue",372.22,"entertainment",2015-06-06,"awdQAv","EbuFMpRdGv"
443,241,"RMYMUC",157.52,"clothing",2012-06-03,"QSguqW","bNikkXHOMI"
444,475,"NOujLg",457.45,"groceries",2019-09-26,"vLWNvp","GlmWzKVfpZ"
445,168,"PqxNQf",353.4,"rent",2021-06-30,"debpxi","cQNFOHYlYJ"
446,745,"CvTRWz",330.33,"rent",2013-08-29,"GAeBXX","hruWqKJeZn"
447,636,"FlTAEp",353.39,"other",2011-06-29,"duqvrd","VyVsdYCouZ"
448,552,"hJBGnM",67.37,"rent",2012-01-01,"DuRazx","rKagpZkfYS"
449,692,"GRxGWb",490.71,"clothing",2018-12-01,"hwBapT","KMZLokOeNq"
450,292,"zYdlKT",322.77,"other",2010-11-01,"pwdpMT","OnjRdqTsNf"
451,689,"kFKdlf",368.28,"other",2008-11-13,"KqzNFF","wFJQlhGJen"
452,201,"gzJxXZ",222.72,"entertainment",2013-12-16,"BHawES","TMCZGMEkLD"
453,787,"uauTOp",313.49,"entertainment",2020-07-23,"ttHvDL","ADTNsRhOAj"
454,809,"biIrXt",209.41,"gas",2016-08-11,"KKSJkd","usWyjnYEXH"
455,850,"yZBCPN",57.5,"groceries",2012-04-29,"uNAmsQ","noGdhelbiV"
456,508,"BaWCWP",281.97,"groceries",2015-02-19,"cGybsn","CNRYMeAVuD"
457,513,"TygHQo",411.8,"entertainment",2008-03-04,"yVxcpe","HwtIBPRYpB"
458,148,"BlwQiA",74.59,"gas",2014-05-22,"mLRGPj","lkEyaEvJXo"
459,377,"XatRgk",466.81,"clothing",2016-12-10,"QVhDDJ","FfuCdTyQFZ"
460,945,"VAWoVF",229.79,"groceries",2013-04-27,"OTmBAv","GZFcwHNyyt"
461,283,"YBxHlU",228.26,"clothing",2011-08-02,"qpfmIE","LYudqCBibL"
462,389,"YrrjFo",388.75,"other",2010-12-21,"NFdmyL","BMHmjsSTDL"
463,803,"CRcDmK",323.23,"groceries",2014-03-12,"bXXXYA","FholthycRN"
464,954,"tXSDwZ",259.06,"clothing",2020-12-05,"JJwHCM","GodoPTIdNz"
465,56,"TVKSgj",268.91,"gas",2016-10-10,"fATDNM","EycnACVzEF"
466,357,"sEOwsS",373.15,"other",2014-10-29,"glUPhP","MdlPFHenlw"
467,320,"sFLLRD",351.87,"rent",2009-01-06,"iWJQvZ","npqHVfKCLj"
468,174,"gMOtFf",171.71,"rent",2014-01-30,"AxqAmM","IPnQzhiwBX"
469,669,"IKqfcK",424.04,"gas",2010-08-15,"kJpJDf","qUvGBbHsFe"
470,754,"ddyVOs",105.27,"entertainment",2020-06-01,"AmCyZj","tLAhemFred"
471,961,"CyOPGT",120.28,"clothing",2020-08-24,"KdHyiK","KFjiyFYZGo"
472,980,"keoRBZ",376.6,"gas",2009-07-10,"aWsVVI","LEHYcjvhFB"
473,572,"dvULRy",385.99,"rent",2015-10-25,"QJiGNM","oPRnnNOsWF"
474,396,"ihyuQb",7.86,"groceries",2012-06-03,"OYskRP","bQpuGLEwjy"
475,584,"QGOAGF",170.71,"groceries",2015-06-20,"caTlef","fFRcmuqODY"
476,658,"PKsdLc",330.98,"rent",2013-08-15,"zcxyCV","ubCPblUZAc"
477,628,"JkbdVl",74.14,"other",2009-05-12,"bRlbkx","gDzLYDkwyv"
478,20,"eDdmHD",253.18,"groceries",2014-07-19,"yFGiwY","RRcIExwDQQ"
479,529,"dgeRqe",148.32,"groceries",2011-06-07,"RKMGND","ydqyslGxex"
480,33,"ZyfFZb",378.15,"entertainment",2016-05-24,"pNbmsB","MOggxfrBdb"
481,79,"EViPVu",92.25,"gas",2010-07-11,"hjpBoJ","TSRkmOUCJa"
482,291,"PFtEDs",268.09,"clothing",2019-08-10,"YGUhLg","ugSXIUtjip"
483,882,"ZtugqW",350.03,"rent",2019-07-23,"PxVpsb","kbDqxDnShO"
484,75,"vfTRqq",472.94,"gas",2018-07-05,"dKeqpW","qKkRypCffq"
485,438,"gepRpS",362.93,"rent",2020-05-24,"tvBPCB","UisHGwvSpl"
486,716,"KtactY",254.5,"other",2015-06-29,"YChNLe","toHMvhUTPH"
487,985,"PkaCHt",207.12,"rent",2017-12-27,"BNJvxN","ISlBFZUzjH"
488,832,"vtZwcd",355.28,"gas",2008-08-09,"ycfeRl","wsPFiXuMlA"
489,130,"BxLsgA",235.04,"clothing",2016-08-25,"jkulsf","kKSyzcEcht"
490,950,"IcWLYa",367.32,"groceries",2008-10-10,"uVpGay","axjEoXhgxv"
491,735,"MGjXzK",61.79,"gas",2010-06-11,"wHWryZ","nLPqWUYXBP"
492,210,"Fwhyrc",474.07,"other",2014-05-26,"ReBOTV","oiARKCSXft"
493,865,"LYveDR",199.36,"rent",2010-04-11,"gmhRDr","qxBOsRQWqv"
494,129,"wtCXIu",271.27,"rent",2012-03-13,"LCHZoA","rGieKwJkxn"
495,537,"fLsZjq",72.58,"gas",2008-08-20,"swrsox","vKqKgSFytS"
496,467,"gQfTHJ",340.23,"clothing",2014-09-19,"DNScKS","lPbyomPqfS"
497,332,"XSNmka",124.11,"gas",2008-03-15,"ZcfVvX","TjdlogKKOF"
498,540,"BYcDxx",352.27,"gas",2009-07-13,"oZagPR","qxwyrGwrBA"
499,726,"bvCHnI",186.53,"rent",2017-10-20,"HUIevK","vXYhQTtCFt"
500,332,"GKtIbU",24.32,"groceries",2011-07-13,"zJKhlS","ESMnANTUtm"
501,192,"Njaudr",295.45,"entertainment",2009-05-29,"tMglhO","swtatEoypZ"
502,721,"oFTMWx",102.78,"other",2008-10-26,"mEULdU","yjcJpVehGL"
503,113,"tMzFrl",481.57,"gas",2008-11-19,"zREgXr","zPxWLAhOgF"
504,255,"xuKSgi",67.31,"other",2010-02-08,"jFXdSm","QvGYLFjteM"
505,619,"ErdUVy",301.03,"entertainment",2019-11-11,"ZzfibQ","iaYWZnqxbZ"
506,309,"GHIeIT",164.67,"clothing",2019-01-31,"zcIYzo","rTHWXfPGle"
507,935,"WsdXvE",163.2,"entertainment",2017-01-01,"CplsFc","DYzbJYTJpk"
508,394,"cexyxd",356.04,"rent",2018-01-28,"HTUkZZ","MXMszEXmeN"
509,740,"rMyFwd",95.6,"clothing",2012-06-11,"ZoFFot","CKPiZJkiqA"
510,165,"wlPtYU",217.97,"entertainment",2017-03-19,"wKsiSy","ELFsJdIKvh"
511,482,"GXMsci",488.57,"clothing",2021-03-10,"yIlLCY","GZbHtmhQXd"
512,830,"WqzyQz",268.05,"other",2016-09-25,"VgUqOs","rLXMTztPYy"
513,537,"MlnJib",379.16,"other",2008-07-04,"zoiiER","qMdCsuokmP"
514,777,"ACrQuD",450.58,"gas",2018-02-10,"jsBnBB","ShDHGIqRTN"
515,231,"ScKcqz",450.28,"groceries",2014-03-11,"TgKjiz","eGxOyHalow"
516,520,"ABDSEt",279.17,"rent",2020-09-25,"PVHFtr","SldvEVtLaV"
517,412,"UJocxk",375.62,"entertainment",2014-05-04,"dBLyQJ","UymMNYUinz"
518,368,"znnoDO",498.99,"gas",2021-05-08,"bTjLPe","SctxbtqXIB"
519,714,"TVPwka",108.13,"clothing",2010-04-25,"LAMNdy","THQDHwSyzD"
520,162,"pBAgUy",337.24,"gas",2014-05-01,"bifzsw","piZuUZOHoK"
521,617,"OeHKLs",286.43,"gas",2019-08-07,"BfrsTX","FHncqfCCmv"
522,645,"gaWTVQ",104.54,"clothing",2009-05-07,"YRKELQ","KOELCetmDL"
523,862,"dvKCOb",442.66,"gas",2016-05-01,"ElEnvG","JefpHZXFpS"
524,224,"tDmNYA",313.74,"other",2008-12-28,"NOAKwf","VSwWSajOuZ"
525,231,"QOwTEW",331.83,"other",2008-01-08,"SmItri","sdpDtZnsRW"
526,389,"xAsesf",225.42,"entertainment",2010-05-05,"cFcpDE","bwAiFwbuyB"
527,269,"CchMDe",394.37,"rent",2008-09-24,"nMYIqx","WrZshyRoQK"
528,193,"yuNFpM",402.47,"rent",2012-07-11,"isRHfV","RTFMzyIlBC"
529,161,"KqdQFr",178.78,"other",2017-03-30,"QUDpBW","HXxKsLAaGB"
530,567,"VHtYWk",104.77,"rent",2009-06-03,"SxvvZc","DmUWkxHOZm"
531,861,"ozMvTI",360.5,"rent",2016-08-09,"kgfNFW","IDDknhgNqK"
532,414,"KBbacB",372.69,"rent",2009-03-22,"sJDTXC","mtUuFmWTuA"
533,236,"srHIHR",471.87,"groceries",2012-08-09,"IwCSVk","JeFUrWmxeP"
534,564,"YBgVVv",99.85,"clothing",2014-08-09,"jUCKPu","lotUMYyVYV"
535,474,"mRKpFV",123.33,"entertainment",2012-08-10,"JAppDw","qnYpfEsHVX"
536,666,"hidoXz",228.38,"rent",2011-09-14,"phUhit","oYjfrkBjin"
537,427,"POclLi",401.63,"other",2014-01-20,"dUHsjd","mZNdgSbAON"
538,981,"jGwmRU",428.39,"groceries",2019-09-26,"OjOpfB","LYBjLWQLFP"
539,725,"HVaOWf",79.82,"groceries",2009-11-17,"Vskisr","afFWOdbXsJ"
540,420,"UYSdsP",220.53,"gas",2014-03-11,"bSLsEM","LQBxUgZKIz"
541,655,"pWANMB",65.2,"rent",2019-01-21,"VxwRcI","cnVXmNaijp"
542,897,"lCOoeA",123.55,"groceries",2008-06-12,"URHQrG","hseyQMYnZk"
543,166,"qukMfV",151.41,"other",2020-06-01,"INEYYg","ToGkNlBbmk"
544,815,"XeOgps",12.25,"rent",2008-07-02,"qeDXXb","hbzZjBJgNt"
545,378,"uIUkAM",369.08,"rent",2020-05-27,"BEAwND","OoZryKnUFk"
546,118,"ywhJso",482.17,"other",2012-03-16,"IYAply","bXTardvsIq"
547,892,"ptXlUn",450.05,"clothing",2016-11-15,"ShoVoT","djEkbzbtvE"
548,14,"zUIsAz",248.53,"rent",2020-06-01,"lyyCXl","HnLiTulvvR"
549,85,"eKlcBs",467.61,"entertainment",2011-10-31,"CZDwfB","bzDnZYCpAx"
550,92,"UXlxfC",15.97,"other",2010-11-23,"bLxGed","DFzotbojqC"
551,111,"EKNRzY",387.38,"clothing",2014-08-15,"obIegE","GeszQEbHKX"
552,443,"RBtSxm",457.59,"groceries",2011-05-08,"DZaSVX","QcPOQDYmAh"
553,303,"DrAKdP",279.08,"entertainment",2008-09-27,"UQTIIa","IogGVjaMhA"
554,215,"ukHoyy",219.67,"entertainment",2010-07-24,"TNRMTo","kwGROVhRGW"
555,57,"FrgLpH",102.59,"entertainment",2013-06-27,"lFAkBA","sUrqrCfHLN"
556,119,"jrLXUd",64.17,"rent",2008-09-01,"ltyaDu","wbnQSwWXbH"
557,611,"EqcTEE",175.58,"clothing",2011-08-08,"hAgnfQ","kUErKAXdyq"
558,802,"CNVfPC",425.61,"other",2021-02-07,"OquNDp","mwgUNQXZee"
559,255,"ebFayn",373.9,"groceries",2012-11-23,"Dkmssc","cmcxFxbHHc"
560,925,"fRcOXc",390.22,"gas",2016-08-17,"FEaTPp","WzMNfmzRbC"
561,927,"kFBnMM",263.95,"other",2011-12-07,"ZuNRLO","RZTDvEEuEn"
562,367,"eEzXxv",275.44,"clothing",2021-01-14,"PmhEjJ","ADHLnmlPzQ"
563,763,"EcEIpS",466.1,"rent",2019-02-11,"oYTPMA","FXyfetwpQa"
564,735,"aPYdSo",155.57,"gas",2019-02-08,"GeSQyr","BYPONTOqAJ"
565,792,"AGDxdd",163.07,"gas",2012-01-16,"gVjUrZ","mYeKXKEODN"
566,241,"ixlgUU",82.42,"clothing",2017-08-09,"ZxurFU","dQXcAOnRRF"
567,820,"hGHrlb",396.2,"other",2019-01-26,"NuDhei","VinuiCNBUu"
568,903,"QQBNSj",172.43,"groceries",2013-03-31,"OlxOpO","yrEddDFQkQ"
569,280,"qUyJzR",451.12,"entertainment",2015-08-14,"AEXElR","DyfZFbPqVf"
570,67,"cXuHwD",425.18,"groceries",2009-10-14,"WUvbVT","PzcaFcGMfz"
571,427,"hxBBKq",8.43,"rent",2012-07-02,"iEAqOX","xaPAkqfQOb"
572,614,"pMkpYx",174.28,"groceries",2016-10-18,"BuIErY","RObvfLKIGb"
573,89,"DXmOlw",497.4,"groceries",2008-06-29,"YvaaXM","xnDGRPQhDr"
574,411,"cgNQEb",126.74,"gas",2017-07-08,"KXMMTC","ZeekafjlcC"
575,820,"fWQaic",223.55,"gas",2021-05-29,"xJeCkb","AoSZXnFfxm"
576,900,"cwiNYL",207.01,"rent",2015-01-12,"KXgCbd","uPrgVjnKfB"
577,500,"SLHAuy",344.56,"clothing",2019-05-05,"VQOsTc","QzUOiNwyaP"
578,89,"vzTKLu",286.88,"groceries",2013-05-15,"mkeDgB","PuNTRKCfTj"
579,65,"fJfGly",237.16,"groceries",2012-07-25,"qNnNYg","qRnZtnOrZi"
580,387,"HJwgFB",111.55,"clothing",2014-10-15,"IZBmRr","DTMuEiaoGN"
581,878,"vrYnMh",186.08,"rent",2018-03-20,"Dfzuzp","PSLAHqxUii"
582,676,"gcWmsv",495.91,"gas",2008-07-12,"WZaRiC","aLBhUrIcKh"
583,336,"esozRN",453.0,"other",2014-12-20,"gJwFNO","ovkFpTQYQZ"
584,644,"bbUBXm",168.93,"gas",2020-12-29,"nRkqWj","fZnqiBInrd"
585,907,"ISeUTk",245.65,"gas",2014-05-10,"OsGfMY","xtJyNoQIrH"
586,708,"FWlddv",295.63,"rent",2017-01-10,"zaZXKT","hkaQUorPgF"
587,830,"puvmhD",474.94,"groceries",2019-11-11,"mRdmXC","CvmltmMYZh"
588,794,"eOTFFa",27.7,"gas",2008-09-09,"coUwqh","TBRJrxVhoz"
589,936,"gBmLGu",105.29,"gas",2013-08-26,"vnQFzM","CAydJaTCnD"
590,747,"DRybwi",465.81,"gas",2014-04-26,"oMtLnq","edQYqfYISU"
591,967,"jKlVpO",12.44,"other",2017-11-30,"mQqUTN","IatgsCajGP"
592,381,"xVFjig",495.55,"groceries",2017-04-02,"yUZmVI","fVHHQYqsXv"
593,972,"xYteLC",241.22,"other",2018-11-24,"wogCDU","zfnfijJGBv"
594,38,"nrReJS",451.89,"rent",2009-03-03,"fFELKZ","AJHUkZXtiL"
595,269,"PGdCGM",79.35,"clothing",2013-05-19,"CxWcys","QdDhStMCzD"
596,348,"uwtHaF",486.7,"other",2013-06-10,"uRbNhQ","glNDlhRsqB"
597,781,"ogykYg",239.46,"groceries",2008-11-29,"TQlWld","OzUlKOzEDz"
598,808,"KFiIBC",308.13,"rent",2018-05-11,"vBShjU","XTQipsScUs"
599,268,"GILRua",375.35,"rent",2009-02-02,"MCJEik","vZvlUgBtYf"
600,822,"CTdeNB",80.99,"entertainment",2021-03-13,"Levkzs","XjdPHBBdwq"
601,447,"KJBnpV",228.3,"other",2018-01-04,"hgPczM","xyGgHaGALM"
602,941,"GfieVH",19.79,"rent",2013-05-13,"XLMLyV","QsuMtBlPyQ"
