incomeId,budgetId,name,amount,type,date,from,note
304,595,"tRsqRv",366.94,"investment",2018-06-14,"ymzCVT","ulNRDDINlf"
305,297,"Lztffe",88.39,"interest",2015-05-18,"ShGpHp","rdQBgDjJuQ"
306,634,"JTejzP",350.24,"clothing",2013-04-30,"GSkIWm","WbZGBsLIFG"
307,369,"xmsuFY",431.79,"interest",2008-08-19,"ZQszKm","NMGxcUvHyu"
308,605,"oqMdhz",127.0,"other",2020-03-07,"SEEVAx","KicgJAWkWE"
309,331,"vbUENO",370.78,"salary",2014-04-15,"efkrkI","eDUwPbiRZB"
310,405,"MpMgdo",103.13,"investment",2014-05-08,"QzRoMC","hdHZDBSwLX"
311,697,"WQxKSM",376.91,"salary",2014-08-21,"JDhILe","KizbKJGIDZ"
312,72,"UwtZKX",156.06,"interest",2017-04-03,"ZHghrV","flVGHlHvOS"
313,12,"bZRquU",435.65,"salary",2010-11-24,"XxMjMR","zuvYSzMSLf"
314,138,"MHfQtD",466.43,"investment",2017-01-05,"plNZsl","yapjkVPUXB"
315,898,"jGUgVg",206.24,"other",2015-01-15,"KTCjZd","fEDwFSRkcJ"
316,76,"upNnzu",40.56,"investment",2018-08-28,"ghlrhT","JrArRgPatb"
317,41,"JUzBAR",90.58,"other",2010-06-01,"fMIuMi","fQtVkKTLiZ"
318,955,"RWYHjJ",487.63,"salary",2008-08-17,"JdiRCV","FuYdIhQKSX"
319,167,"tivUBA",90.65,"clothing",2021-12-16,"FRuzkp","uzdEhQGLLU"
320,636,"zEngqD",56.39,"gift",2019-03-10,"qmIeej","TfVrcknuFB"
321,30,"cmuWtp",161.74,"investment",2015-04-28,"zyrLnT","BavyslAMIk"
322,255,"cFZWBs",132.63,"gift",2020-08-20,"JwUxeG","WVsDRcLhuQ"
323,596,"FejciU",420.67,"interest",2012-12-22,"mmCfIX","vuUqEaRVkp"
324,744,"irHsBx",337.32,"salary",2019-10-22,"HHOHnx","EkeAspKsAF"
325,497,"ndgrHJ",380.62,"investment",2009-03-05,"TbIWZe","WpIAtmxOwl"
326,351,"IIownR",110.66,"gift",2019-04-26,"zkccsW","sUwKkWBgDS"
327,518,"mFGtqS",120.06,"other",2019-12-10,"lyHcHt","RXvcZIxzWA"
328,625,"VeKXnW",9.12,"gift",2010-07-26,"BJfPEe","maNrquDarN"
329,887,"PUgjza",35.46,"other",2010-11-09,"cLjJbQ","BLBytjYzEe"
330,591,"vfHnhZ",325.14,"investment",2019-12-13,"oCfnSi","MmrOxXSBRP"
331,770,"scHfcZ",20.97,"gift",2016-10-20,"SRJFdp","pusCOcuwoC"
332,922,"bhGtac",232.91,"other",2016-12-20,"FfSKHS","OZWPuvipZB"
333,99,"mvrKow",327.91,"interest",2016-07-27,"uBQEWx","haZZfgWDPk"
334,136,"POTIRZ",169.9,"other",2010-02-27,"VreBuX","QVGqmSAWaU"
335,226,"XyGWNm",306.29,"gift",2020-07-10,"EBKvOq","obcIDfsPqK"
336,944,"gtNMna",347.16,"other",2008-09-06,"QnBRtP","VfyoGiVHDn"
337,305,"hHAWmR",127.31,"salary",2011-02-02,"BFoHny","ZpSkwFWiSQ"
338,906,"jUBUyi",129.42,"investment",2016-03-09,"TEyccl","cxBCMLMjTa"
339,317,"jgTvQZ",439.23,"interest",2013-10-29,"CNPBuh","HyGnEYJebq"
340,846,"DKnKMR",379.09,"salary",2008-12-10,"WGzbub","iowkAUlJYl"
341,912,"mcgYOd",361.07,"salary",2016-09-12,"DObUDG","dSlahkFQvl"
342,254,"bHZtFM",416.62,"clothing",2012-07-10,"IvCLSb","exDWHljXRY"
343,952,"bsmFNM",19.47,"interest",2021-05-11,"ANGucy","NsCkXQeIXb"
344,214,"nFrTCX",363.37,"investment",2015-07-18,"rlIWJK","VJJYnjnEpW"
345,255,"mEhCEP",383.29,"other",2008-03-02,"lwCDgz","rWyRTJQyZV"
346,558,"tgNWZl",279.68,"salary",2009-09-04,"mqNGLf","gPsVXmeAxh"
347,166,"VKsmid",496.6,"clothing",2020-08-08,"jqrCmr","HNMrzjkYiy"
348,620,"JMhUuE",469.12,"gift",2008-09-29,"YKrpFw","ZWQZVCFAAC"
349,52,"BUpCgk",438.83,"other",2013-02-09,"SMGwrN","cjOzygWiHs"
350,31,"qcuNZF",81.39,"interest",2013-06-24,"FuIZLq","LMeaxgKeFm"
351,323,"AdSWTT",32.0,"salary",2015-09-28,"FRTXKY","HtIKukDJZr"
352,879,"fdoSAG",404.78,"investment",2008-09-17,"YCmjSZ","MRtbdzhapG"
353,292,"juOubr",204.19,"interest",2015-04-17,"tnxnlE","pBxaLBNFjM"
354,205,"xupRcW",418.45,"other",2016-09-13,"hxUaPO","unTNkEELex"
355,343,"hIeXWZ",7.06,"other",2008-10-16,"HUXvcn","pPoGbRzZDA"
356,625,"YpKWai",463.0,"gift",2011-12-15,"xBbhLa","CPFkadtoli"
357,318,"crFzaC",146.54,"interest",2009-03-15,"dAltVx","GtNmKRwvEm"
358,596,"oBNWvs",98.11,"gift",2017-05-07,"TcCryp","CwLghRwNNm"
359,604,"NKImkg",383.35,"salary",2012-03-31,"wdMkAF","KnuFuribQg"
360,155,"xOmQzq",305.07,"salary",2011-01-27,"SzQiAj","OCaiUJdogm"
361,826,"rSCEHp",117.94,"investment",2018-01-02,"nKDEjO","mNbFgkJOlC"
362,373,"HYorWj",288.92,"interest",2010-08-08,"DTKXNZ","svJjgFhxRh"
363,712,"gSyDWT",465.82,"interest",2015-11-01,"chhksP","nuTioByBrt"
364,583,"YtrwRJ",64.2,"salary",2017-03-26,"onFVpA","OhAjqTjnlB"
365,775,"HuWEul",358.9,"salary",2021-03-03,"PqoKMi","wvJXJyRcyy"
366,535,"OcQPol",328.3,"clothing",2016-07-13,"YKtZaV","nemGpqQLMm"
367,458,"gtWiUF",229.22,"clothing",2008-01-08,"FmZwWc","fwxSocrMwr"
368,929,"eViIoO",24.19,"gift",2018-07-15,"IWwHwM","CmouNBEaZL"
369,824,"ZIBzqp",119.95,"other",2010-05-10,"odhAeZ","uUyZcKQMbE"
370,623,"gFPCho",430.99,"salary",2016-11-06,"oeSblu","IExAVWjfNL"
371,627,"tDgULX",366.1,"other",2020-10-02,"xmAlDk","fuSSjwIprb"
372,247,"iIRDql",493.72,"other",2017-06-18,"xEGhnE","VduNWlMnkj"
373,837,"CftIhf",357.34,"investment",2017-10-31,"VgNWiB","eoBsSRsJQO"
374,304,"MXeQgR",160.3,"salary",2021-07-28,"hedImB","XdhhIgPDVo"
375,995,"FWHHWc",477.86,"gift",2008-04-20,"paBLQv","IDYAaLXsEW"
376,580,"sqGWtg",475.49,"clothing",2018-09-10,"tMzTyt","mhZWtlZQNo"
377,808,"LEOJgN",84.23,"interest",2008-05-22,"ZfqucS","ZunogZugsa"
378,954,"QJChaP",52.7,"investment",2013-11-28,"KdJLrM","PQMWLxhbuX"
379,244,"ETbOtf",256.34,"interest",2010-07-03,"yZAUOz","ThkViCETLC"
380,571,"IZmidK",375.92,"salary",2012-07-05,"OYyRwS","bzXOggpQJu"
381,155,"tmAovg",239.6,"interest",2008-05-08,"pHqWfe","KUxNhYunTZ"
382,761,"bEXjJC",182.44,"other",2015-07-02,"cHYgqs","xtLdxEIeBS"
383,509,"fRmSRJ",428.54,"gift",2013-11-29,"xQOiaR","tegrIbCWaK"
384,931,"mbCCFT",315.47,"gift",2015-05-13,"MsxMdx","hutnNMZuvN"
385,220,"bBWWKR",220.91,"gift",2011-08-19,"XSybsN","QLbealmLcW"
386,128,"UtXiYP",227.61,"other",2016-03-19,"VOIBTa","uCmxFZimJM"
387,120,"tutFUv",10.46,"gift",2009-04-26,"KaIsUM","MqCBRUMFML"
388,235,"RDVRIq",204.42,"other",2020-04-29,"kYIzgQ","SnEYGRbmor"
389,145,"uAOnKr",34.32,"interest",2012-06-04,"RsGsqn","fQkCViKWuT"
390,461,"yGJqRM",457.33,"gift",2008-12-16,"YzJOcs","fohBtSrUKp"
391,994,"XxZpHB",375.29,"investment",2018-10-29,"uHlbyV","POEcMKEplI"
392,419,"GDzEzC",19.2,"other",2016-09-05,"kJQSif","MAJMoORHoF"
393,840,"cQFqse",455.95,"interest",2020-09-14,"AnYSQA","HMHRwHwGqP"
394,431,"gWFpvA",292.93,"other",2008-06-29,"fJRtOL","xrkvqZoLVG"
395,802,"IRNWlD",276.27,"other",2014-08-14,"wTIAul","wIlPpXhZho"
396,248,"bKQAmz",6.3,"other",2018-03-14,"WPckkc","sjuoetscMV"
397,269,"wesmqR",110.16,"gift",2021-05-23,"DfBySI","TsPEefgyNE"
398,434,"JFlkqa",448.05,"clothing",2018-11-19,"ElyMPn","kGmQGbODfG"
399,231,"Jeozxn",333.65,"salary",2009-03-01,"Tbwdlz","SpKBCQkrYk"
400,98,"KHvWQt",243.6,"clothing",2017-09-20,"wTvEiy","MtlWdHaCqB"
401,131,"ptPswg",151.79,"gift",2021-04-14,"ZzsPhw","NCwiCPbLYH"
402,211,"JYDFzd",297.18,"clothing",2011-05-01,"rQlhKS","YucgZZbWWb"
403,751,"lSYLTd",349.87,"other",2009-01-18,"meRqnR","FjupavnPfh"
404,941,"QJmWuI",213.67,"clothing",2010-10-17,"WglqdG","pmWvbJzGqM"
405,190,"FexrDW",183.78,"salary",2019-12-01,"JhMbLH","jYyxwNxXks"
406,479,"YlBhxl",178.45,"other",2008-10-25,"vXXEfK","WzlukfhPLl"
407,688,"JSJewf",49.08,"clothing",2019-09-25,"lJfHGW","MZaUWHXTwr"
408,508,"JOxnYs",264.39,"salary",2016-06-19,"bGpnco","NtJxbEtwby"
409,283,"pvsVBq",116.41,"investment",2020-01-31,"uEtuDR","XqgZKRCCPr"
410,687,"aZLEIR",150.08,"investment",2009-04-21,"lnYTiP","yAyiychGrp"
411,949,"VRrLgw",312.46,"interest",2016-11-12,"MzSFAg","HgwOiQCvVc"
412,722,"plNEIO",270.98,"gift",2016-07-27,"vRECZv","kpeaoRRgYP"
413,560,"zbZGue",248.31,"other",2020-06-01,"IJRtSW","sCxGYCzgRB"
414,439,"pXRUDy",74.04,"salary",2017-05-07,"SFuNdX","OTlLfJPfQg"
415,221,"VZzhut",306.47,"interest",2009-07-05,"ladWxI","grIANJadXA"
416,511,"ILwBrW",358.9,"clothing",2019-11-04,"mXStJG","DkwrzAJTvB"
417,791,"rPdUit",189.6,"other",2020-02-09,"JqOMXE","OixQztBGxC"
418,751,"xgEsOA",202.2,"interest",2015-11-19,"VxQSxN","zeCXujVLbh"
419,258,"bgjskX",65.23,"salary",2014-03-31,"pbJoln","fNDYQoeprZ"
420,407,"PDGtIm",37.54,"clothing",2010-06-01,"JfvPbx","KldEjjQmrY"
421,125,"IuWcKQ",407.61,"interest",2020-12-04,"osvKzO","yOHwuCAZEi"
422,639,"uFEmDy",312.26,"investment",2020-04-18,"ceUKau","VgCBkqcmIP"
423,714,"izuQhY",248.73,"clothing",2012-08-04,"ZPUMDr","mXsCNWErfI"
424,560,"kmhNav",126.07,"clothing",2013-03-02,"rpIyYO","fPWCvzXGuO"
425,599,"mpjIXK",182.73,"clothing",2020-09-24,"jQXwQr","HheiadKrzY"
426,485,"TtZZMu",81.61,"interest",2008-07-10,"gRcZSp","oBrDELYlnt"
427,703,"hnNPPX",222.33,"investment",2021-03-12,"njkurr","HRHAaHrxYY"
428,603,"YCKzBr",94.94,"investment",2014-05-01,"LwwTIo","JEKdaoQHQJ"
429,515,"qKfsMz",206.8,"clothing",2017-03-02,"aZmYxB","HBPFpNrCNH"
430,719,"dGJfdm",279.6,"salary",2015-06-27,"KfhBcQ","fSeXaawpCF"
431,298,"aGEZVL",372.14,"investment",2010-10-06,"EyHXJV","QPeqaVGXUw"
432,468,"tjyDeE",447.09,"salary",2021-07-02,"tHpAWJ","ZgmIHOpPcW"
433,989,"ritRmW",250.14,"other",2009-10-18,"obdeST","sdQEEkeKoy"
434,115,"YvwscX",328.11,"investment",2014-10-28,"jAYLEq","wFHOjwrTdh"
435,758,"HmwlNL",378.71,"interest",2021-03-17,"NtpOTr","BSiVtQBUEz"
436,851,"IRmOPH",194.94,"clothing",2009-12-06,"MAHWTR","nEFFvMagsm"
437,640,"MoanGU",483.56,"interest",2008-02-09,"fzNbzO","wKcNMBmpZj"
438,358,"XcSeYG",332.51,"clothing",2016-03-13,"daOEbG","uixDIkOIFu"
439,282,"eYttZg",216.7,"gift",2019-10-28,"FfNKcZ","xBMpPGPCpH"
440,850,"HtwTiH",44.25,"other",2010-07-28,"fZFEZK","demrnyMGCM"
441,431,"raAduI",297.84,"gift",2019-06-23,"PBQSMW","zGXeIENsib"
442,804,"xaBOkP",188.22,"clothing",2009-06-21,"Pjsbik","EkTNOuTKIz"
443,650,"FhPmRQ",149.51,"other",2013-01-20,"ZKvUEo","PtRsOcNcen"
444,5,"PoqJFO",308.92,"salary",2015-11-11,"DCBfIS","BGtukZhsjd"
445,404,"ZhVxWL",53.07,"gift",2013-05-12,"CTIxZx","VnilEPovOT"
446,462,"gigehM",312.84,"salary",2018-04-17,"Kkilfn","ZYlMAtJBSP"
447,709,"SMmddK",81.17,"investment",2020-06-29,"LVEDbG","JGTtCKLgxB"
448,662,"lwsZpM",466.11,"clothing",2012-10-10,"IVGwAB","ZATuTyRfgo"
449,803,"GSoNyy",27.9,"salary",2008-10-28,"YvVFUi","lgLtlsfmpM"
450,650,"FYVvTf",350.62,"clothing",2011-07-07,"VobQcJ","zFTTlfoPHD"
451,483,"jdVIiq",231.05,"salary",2009-11-25,"zVCOFX","UbZfUdbydt"
452,429,"oOiASI",378.51,"gift",2020-01-03,"BnxaWX","ZJsKqyJkLp"
453,679,"UUvCWp",319.57,"clothing",2015-09-09,"cckxAC","IHLHZHYELy"
454,144,"rotsCQ",143.04,"clothing",2009-08-17,"egjaQQ","ucFGBamMDK"
455,357,"CkJwLb",202.85,"investment",2016-03-29,"JOBRmm","iUGnKDbdqc"
456,25,"INjpvc",102.35,"investment",2019-08-22,"PzwBAt","suJewvYbdP"
457,724,"oLODlk",96.73,"clothing",2017-09-26,"LHqXAm","AdQCNkjbBp"
458,146,"RcdhNh",106.71,"clothing",2010-07-17,"pNEImi","aKSKwLDGlo"
459,252,"OPAJIv",2.65,"clothing",2019-09-09,"xkMcqT","ImHmCJYeKK"
460,426,"kKfiSz",468.55,"interest",2017-10-24,"siOgoI","iGKgwJUXHV"
461,200,"aXJSDx",262.0,"other",2013-07-29,"xTncOO","ZhgRROooGz"
462,280,"EIzikr",103.92,"other",2014-09-29,"DkWjLe","dhPYyeiFzc"
463,134,"bumoWM",409.9,"investment",2021-11-06,"kmaCAP","aNqJeNmUSM"
464,615,"VbzUoC",330.47,"salary",2018-07-04,"IEHToY","ymJKeIqCez"
465,280,"XFMlPE",189.7,"other",2009-11-11,"oKXmaG","ZOsDeKJDpo"
466,71,"Axeerw",419.9,"investment",2019-04-26,"YRgHPD","NGzEaXvVWq"
467,324,"QpIBQT",269.43,"clothing",2014-08-09,"eivQaU","bLQUIOCMYe"
468,44,"RXIFUo",335.02,"clothing",2009-09-23,"oTmtIY","MtIVharbNL"
469,999,"ubrDhR",288.37,"salary",2013-08-11,"NiRifV","SPZDCFLXfQ"
470,40,"YASOLy",333.49,"investment",2013-11-21,"YsPILs","ouGUXLtIDB"
471,381,"MbCzeQ",443.18,"clothing",2009-02-22,"omLfer","PRpPQGAOKV"
472,188,"beuNLD",346.81,"clothing",2018-10-02,"DnFGia","ImHBCTVGbF"
473,284,"BKilCz",304.49,"interest",2020-03-11,"QJaNyQ","BkJiOmAaOx"
474,593,"lKNDZN",32.68,"salary",2011-09-13,"qqvkhy","tKcfZuLlHJ"
475,930,"JyXznP",428.24,"gift",2010-10-23,"ucGstH","RRsJrdhLBg"
476,786,"RGYJFP",292.96,"salary",2012-04-17,"EEHYAq","uKXEtQScdq"
477,146,"ioaGBS",280.85,"gift",2014-10-14,"AbHOvC","XtltfrWPfV"
478,541,"wbTHXB",221.69,"interest",2014-02-05,"smWBbg","MEvcvuEPsr"
479,655,"nwsJQE",417.76,"salary",2009-03-27,"hwGOma","luhuszELxe"
480,362,"kzPRlV",491.52,"salary",2013-03-13,"AcibDd","MwcNRgLUgK"
481,559,"yqxllR",393.11,"clothing",2021-03-03,"bHpkAA","baoiBYjNdi"
482,613,"LJPTVA",468.61,"gift",2016-10-02,"DUuXFn","cnMyfurFVw"
483,662,"NMFZxC",65.34,"clothing",2018-05-09,"RrimNW","FNiFxcGvYR"
484,282,"uEMCEf",83.2,"interest",2020-08-17,"ZHRfbq","BvtpBPIAvA"
485,111,"AWccHN",446.16,"gift",2021-04-09,"YROIOU","jYhaxkYoZV"
486,906,"UPaJiC",315.72,"other",2009-12-10,"yRZhEA","CEspguGxjt"
487,778,"EovxDc",204.43,"clothing",2008-04-20,"RYVDPi","svieboVsEQ"
488,575,"gyHpCT",280.96,"interest",2013-04-30,"jcoWVi","xAJaooWsxp"
489,667,"fQqDiI",178.1,"clothing",2016-01-03,"xHHOUU","HkRwhhygYP"
490,389,"DedPbg",186.87,"clothing",2021-11-18,"PCjPoL","BlTMbDWcVJ"
491,54,"HRuCPY",225.46,"investment",2016-03-20,"LxtKrO","ApgclcgMrv"
492,13,"ZdVQiM",391.13,"gift",2013-07-13,"pyKbXF","bqYwTlGsdO"
493,423,"RqtEAI",337.25,"clothing",2008-01-29,"brdLZR","YJXarSyFWL"
494,214,"PiMNZO",474.11,"interest",2015-10-27,"WvtKmI","wsanyIBfuI"
495,938,"AehIch",403.39,"other",2008-07-04,"DoKrqx","sKnoeYoyRb"
496,946,"PDUmEs",351.98,"clothing",2019-05-19,"YWinyG","xRBEHDSZqU"
497,558,"eMAqWI",414.4,"gift",2019-08-26,"woDzDD","zPpQehDpyG"
498,66,"bBcZLO",383.24,"clothing",2014-01-28,"aHjezC","BnTPYeJxLT"
499,804,"YKRwQw",281.3,"investment",2016-07-07,"oLOsDY","oFpeZPMvkB"
500,777,"pMDwaF",42.23,"salary",2021-04-09,"aOMeaV","OlrZbgClrC"
501,449,"KeLDqF",471.9,"gift",2015-12-19,"ZsIrXe","KgUKAMSmDQ"
502,107,"RdgssT",266.9,"clothing",2013-04-14,"ckjFfi","KiDPhxwIyT"
503,962,"cwHYgI",47.63,"clothing",2016-09-15,"fWtoOV","WUCptJnqtB"
504,44,"lzCFeW",331.53,"salary",2009-04-30,"tfmkLJ","svCmatqOkf"
505,563,"vgmhXy",153.05,"other",2019-05-06,"tWvzSr","vnrwIexScm"
506,779,"YBDVWm",194.45,"salary",2020-12-12,"anVIiZ","AhtaBNUpDR"
507,440,"EmntbH",39.9,"interest",2011-06-04,"ErNVFN","QPSDzmcYLl"
508,273,"GdeQiO",45.2,"other",2016-08-03,"aVhWDO","ZKnReSBkPa"
509,833,"LlubLl",276.66,"other",2015-05-18,"LYjSRH","nnqedtYXjt"
510,825,"deowKq",259.29,"interest",2021-12-03,"lgULFf","jLDGnWZxRQ"
511,399,"FaJisI",63.05,"investment",2009-09-28,"wFIjXc","wRurhmoQKj"
512,589,"beQcim",36.16,"gift",2019-07-31,"VwZIZm","qfuGGGzMDn"
513,689,"NdjbmO",119.71,"investment",2012-01-04,"eUTLbh","QrYvxYfGgO"
514,513,"RtTwAY",318.64,"other",2019-01-08,"woYCsc","IjiGsgEIGz"
515,660,"WAFGSC",253.62,"other",2008-10-15,"IZDJOD","hNFUjNFukO"
516,753,"LlYNJp",104.65,"interest",2016-06-28,"pSDeTC","XHLcuHbzFT"
517,617,"hJSZax",41.53,"interest",2021-03-27,"enBvlg","wzdOszJnKk"
518,211,"emskzJ",417.79,"clothing",2020-04-15,"qJxthG","DLyXVrBWLG"
519,276,"pRFpgG",254.2,"investment",2020-09-05,"JptHtR","cvyAukTZqH"
520,905,"cZhAhG",51.01,"investment",2017-04-11,"GdLtFV","ZMQgCkxehL"
521,425,"GKrhKr",59.99,"other",2020-03-08,"LobaGO","EVQLmNWzFo"
522,682,"zTLYrb",338.66,"interest",2008-08-21,"GmImue","NMhQfhXTyN"
523,645,"MBjfkD",83.23,"other",2012-09-07,"BDncpV","jrdQktVWvr"
524,9,"YPxqtr",212.88,"investment",2021-09-15,"CvMAGT","AZpMlWKfny"
525,957,"xRcuwK",47.32,"investment",2018-06-26,"ggQSCM","iMDYJjPONV"
526,320,"ATggcA",397.91,"clothing",2009-04-17,"zGZRFA","TVXMkxyimD"
527,729,"wvntQb",282.81,"gift",2018-09-24,"BZmJik","ZsDlBCsfRm"
528,665,"UnfCCk",135.91,"clothing",2018-12-12,"hxSYsk","XZXYTQHwSh"
529,227,"qgtidP",186.48,"gift",2020-01-27,"UkrvyS","sWhtGLLuCw"
530,125,"WxTnkS",44.01,"other",2021-04-29,"fPKMuy","lVQNVvrvQw"
531,795,"CwQzca",442.18,"investment",2009-03-21,"DExqRh","aRLrVVwppD"
532,533,"HeJyCr",379.06,"investment",2009-05-11,"wWPcrU","eSDJUMjjIF"
533,300,"jdOrir",177.53,"other",2011-12-24,"PcLIZb","PYhPHvlZSh"
534,376,"eZxiHQ",337.28,"salary",2010-03-19,"DyROZj","EbjVjJQrQs"
535,251,"XauJBG",173.93,"other",2019-08-21,"bNYayM","plUIXFzoSc"
536,896,"bMUauL",100.36,"salary",2017-12-13,"FSEwht","yWUXUtsbfJ"
537,475,"XdUwSK",197.66,"gift",2019-05-23,"xXuYrx","gougYCQlVs"
538,69,"qhZDgO",325.87,"salary",2021-11-04,"JVLSVq","kuqDHHtKSK"
539,738,"AElbPN",135.21,"gift",2015-12-29,"TUxtfo","LGsKevYVUO"
540,566,"fIIdte",212.5,"salary",2019-08-24,"tZtkxk","zhvRrAsnaV"
541,653,"saewpk",9.0,"clothing",2010-01-06,"lffGFr","IAHBsVaaPm"
542,18,"JJpLIW",460.61,"salary",2010-02-24,"MIvkDW","VYJMbXPSzL"
543,753,"MmzUVX",433.1,"clothing",2021-06-14,"qOgHlP","wDFHLBdwgn"
544,765,"bHDkNI",463.92,"salary",2009-01-02,"wickvx","ZmYuTdBEQI"
545,894,"znKFWt",310.73,"gift",2012-08-04,"CVEOxO","PqljIfDNnB"
546,209,"hWUWkk",137.2,"interest",2016-11-18,"GWYhMz","jCsLpDomiE"
547,414,"ZcRzTn",290.5,"gift",2011-03-20,"hCjESD","emuQHAFQzK"
548,949,"FqcQKY",466.54,"other",2015-03-02,"ZlEDVh","wBvfvmdPSi"
549,141,"HNWwvh",246.13,"salary",2020-05-17,"rQhKvR","gLHDSjRoNK"
550,72,"JkwGpW",495.77,"interest",2009-05-15,"OCRUlo","rgKOImJRgR"
551,359,"BGPhVE",179.41,"clothing",2015-03-11,"aVFPRb","jfjvNeTFWj"
552,412,"jJECDV",438.63,"clothing",2012-01-09,"VdsDYm","yNVPndCZQg"
553,429,"AYPyFw",95.82,"clothing",2017-07-01,"uqAiaA","GCasCKriVy"
554,54,"ftqTau",345.91,"interest",2010-07-11,"TJGPLN","nPNADdDwPB"
555,210,"osieZM",313.69,"other",2011-03-01,"xwhQYl","VCIKIYjByI"
556,336,"BhSwEJ",401.21,"gift",2015-07-12,"qsJUTd","rCizJhQUBP"
557,983,"IOnXRT",191.71,"salary",2015-10-06,"yYcsEg","GdtLRWsUFq"
558,468,"EUPXyz",366.24,"other",2019-12-28,"RBsiMA","XqgPWOCPAR"
559,418,"ZojnLY",247.45,"other",2015-07-03,"gkBmVo","xxgORtwMgG"
560,436,"UAmTRo",21.5,"investment",2019-11-01,"yyQcPb","XohlErcfJr"
561,109,"dkAMil",165.57,"salary",2017-01-31,"xRzkqM","GgDRiMIrjB"
562,342,"eMeZQg",226.94,"interest",2016-03-23,"lWvaqV","SLXvOLyLxU"
563,224,"adKRMi",354.3,"investment",2016-12-20,"TLdYCA","zWCzTLPTAO"
564,568,"IrkBpC",296.18,"investment",2020-03-31,"WlXzpd","CoUUArgNGG"
565,696,"xfyCOy",303.22,"interest",2017-11-02,"ltFjOS","MTXaUQilES"
566,174,"vMskbc",302.85,"interest",2008-11-18,"RDdTtk","bKjcxrIkot"
567,266,"msnlJx",417.09,"interest",2014-04-26,"fqPDdL","ZQTFwrfwYx"
568,483,"RAvWlI",252.39,"investment",2019-05-10,"pTUAXw","wySvtZvZVp"
569,749,"MqfrOM",72.33,"gift",2016-02-27,"xerkGx","pDXsNwvMHS"
570,380,"ULryui",398.79,"other",2011-01-09,"cpAGXW","TpNnBOcQxZ"
571,661,"NouQaT",84.43,"investment",2016-12-19,"oCUnBh","fDVtDqqnPK"
572,890,"EtGjqM",295.53,"gift",2014-06-09,"dCGmKo","oGWgveaWBP"
573,483,"InswRk",490.67,"investment",2015-12-02,"ynLdmA","kfmrcKBblB"
574,642,"jGSINQ",19.42,"gift",2020-10-24,"DHsGnj","gaHdZYwkth"
575,559,"oelLPR",110.82,"investment",2011-01-12,"RGcpbH","TnupRGcVLA"
576,430,"AXbEIi",300.18,"investment",2010-02-22,"ThbHTR","zjUsxMaNsr"
577,198,"xvTINi",234.04,"interest",2012-11-20,"ofmBxb","cnEsTHUHQy"
578,653,"KPUrcN",389.74,"salary",2021-06-06,"fNLWeR","LNeipgbSfW"
579,40,"tGATbU",17.88,"gift",2018-04-23,"pYwvvX","qjldqOFdiv"
580,457,"JxKHkr",100.97,"other",2019-05-17,"axJKxb","yNtYFiTMNr"
581,909,"DagnhJ",497.66,"salary",2010-10-12,"fRdlbx","OvOClutPqf"
582,225,"bGQxqu",342.35,"gift",2016-04-10,"XsQUZG","ISwSElvEsF"
583,455,"roTiWV",295.67,"interest",2011-02-28,"KBuBfT","fcaPEUDUwL"
584,236,"HgkdbO",180.21,"interest",2008-08-20,"ehhLLI","jlFGHwLREK"
585,254,"ZMUumD",32.57,"gift",2010-02-18,"xAzDag","RYbuTEdQJr"
586,540,"iffSXm",329.02,"interest",2019-02-24,"fOptvF","pEJMxGHIyt"
587,98,"rEOPQc",1.79,"other",2014-06-03,"tApwxW","XDhpKJGzaE"
588,22,"ADMNVF",202.38,"clothing",2013-07-14,"XhWVJc","UTXGZSMQCi"
589,830,"bZVGlW",35.55,"clothing",2019-05-11,"GUzfQy","oiLWQvlugH"
590,950,"sSNelx",468.7,"clothing",2008-04-23,"GjKRQq","IgwXhlzCRl"
591,419,"DXVMLN",6.43,"gift",2014-05-13,"xglOjT","TXYbaZIONQ"
592,210,"YxHqni",412.06,"other",2011-10-28,"KqNVYP","GauCYklbGw"
593,558,"vfZakn",197.56,"other",2020-01-15,"FQeGIm","TNzanIiRlU"
594,252,"NASOIO",27.04,"salary",2014-12-30,"yYFCRo","fkoRJGoXaL"
595,770,"jzxlcp",90.67,"other",2015-06-26,"NXoNEW","DumuRShYfZ"
596,612,"iuMloh",63.23,"interest",2012-07-26,"LLIzml","aRzIrZvhue"
597,840,"MQDQjM",43.6,"investment",2008-10-18,"xZUrbu","cMPeKYUfwt"
598,73,"GHPsBU",161.37,"clothing",2011-11-26,"qcYbyA","ryDmfNlEVw"
599,931,"VxdFIU",297.5,"investment",2020-07-24,"bcgcen","jurkDUBrjY"
600,908,"SGaDpc",163.08,"interest",2015-05-18,"qbxCXC","QLngkWSdIm"
601,926,"wWBtBy",489.94,"interest",2018-05-17,"kIwJva","XVEdsaWmNE"
602,834,"TjNIqo",223.77,"clothing",2015-08-20,"BxNvgI","jOeujHEtcU"
603,259,"XnTTJK",171.41,"investment",2017-01-08,"nqGNJy","dKczjOVxAC"
604,191,"wWcBhw",187.84,"other",2009-07-05,"HXNngJ","ldZhneVDWH"
605,335,"nVEnFV",85.31,"interest",2008-11-10,"rtXAFU","JuWtAuUDPk"
606,913,"mpKBvr",429.34,"other",2020-10-18,"fjqrKU","lgplycrEmu"
607,189,"GGqupQ",121.02,"gift",2012-11-17,"MRPuRA","GROkOvpmSf"
